requirement_id,lane,capability_area,canonical_source,canonical_locator,canonical_requirement,final_production_owner_path,final_production_owner_symbol,final_actual_caller_path,final_actual_caller_symbol,final_runtime_binding,final_persistence_or_effect,final_api_or_frontend_destination,final_test_path,final_test_target_or_assertion,pre_remediation_disposition,pre_remediation_finding_ids,remediation_commit,final_disposition,non_blocking_debt,notes
K-REL-064,K,Release trust and packaging,docs/canonical/10-infrastructure-environment.md,10§19/22;12§12,Current Product SHA has executed unit/integration/E2E/release test evidence,launcher/verify_installation.py,verify_installation,launcher/release_build_config.py,load_signed_build_config,launcher/release_build_config.py::load_signed_build_config directly consumes launcher/verify_installation.py::verify_installation on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/launcher/test_installation_trust.py,tests/unit/launcher/test_installation_trust.py::test_manifest_unknown_field__and_relative_install__root_fail_closed [UNIT] — asserts `pytest.raises(InstallationVerificationError)` against current owner `verify_installation`,UNCHECKED,N/A — no substantive finding,4e42dbdc;ef5bd38a;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current Canonical manifest against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
K-REL-065,K,Release trust and packaging,docs/canonical/10-infrastructure-environment.md,16;12§27.2-B,Product runtime import graph has zero installer/** or release/** imports,release/build_windows_installer.py,build_windows_installer,src/google_work_agent/application/prompt_runtime/dispatch_guarded_prompt.py,runtime,src/google_work_agent/application/prompt_runtime/dispatch_guarded_prompt.py::runtime directly consumes release/build_windows_installer.py::build_windows_installer on the production path,N/A — static/tooling requirement does not own Product durable state or an external Product effect,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/release/test_build_windows_installer.py,tests/release/test_build_windows_installer.py::test_build_installer__consumes_verified__signed_profile_bundle [SYSTEM] — asserts `installer.read_bytes().endswith(b'-signed')` against current owner `build_windows_installer`,UNCHECKED,N/A — no substantive finding,4e42dbdc;ef5bd38a;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current Canonical manifest against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=SYSTEM; previous artifact disposition/template was not reused.
L-ARCH-001,L,Repository architecture,docs/canonical/16-repository-architecture/02-directory-ownership.md,Top-level repository ownership,Git-tracked production roots는 canonical owner root만 사용한다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_test_modules__import_only_support__not_peer_tests [STATIC] — asserts `collected behavior target test_test_modules__import_only_support__not_peer_tests completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-002,L,Release trust and packaging,docs/canonical/16-repository-architecture/02-directory-ownership.md,Canonical repository root,Python Product package의 top-level owner set이 canonical layer set과 일치한다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_test_modules__import_only_support__not_peer_tests [STATIC] — asserts `collected behavior target test_test_modules__import_only_support__not_peer_tests completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,4e42dbdc;ef5bd38a;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-003,L,Repository architecture,docs/canonical/16-repository-architecture/02-directory-ownership.md,Application structural closure,Application root는 broad semantic authority를 소유하지 않는다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_test_modules__import_only_support__not_peer_tests [STATIC] — asserts `collected behavior target test_test_modules__import_only_support__not_peer_tests completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-004,L,"Ports, connectors and MCP",docs/canonical/16-repository-architecture/08-single-production-authority-compat.md,Application root and legacy workflow closure,tracked application/workflows와 application/ports legacy authority는 0이다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,approved Claim/ExecutionAttempt authority gates the bounded connector effect; delivery certainty is durably settled before verification/recovery,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_final_legacy__authorities__retired [STATIC] — asserts `collected behavior target test_final_legacy__authorities__retired completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,4684aa06;8367cb71;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-005,L,Repository architecture,docs/canonical/16-repository-architecture/08-single-production-authority-compat.md,Compatibility lifecycle,tracked production _compat path는 0이다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_test_modules__import_only_support__not_peer_tests [STATIC] — asserts `collected behavior target test_test_modules__import_only_support__not_peer_tests completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-006,L,Repository architecture,docs/canonical/16-repository-architecture/03-naming-grammar.md,Forbidden generic production filenames,generic production filename은 explicit grammar/registry exception 없이는 0이다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_final_forbidden__names_and__compat_zero [STATIC] — asserts `collected behavior target test_final_forbidden__names_and__compat_zero completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,FINDING,WF1-L-FND-001,8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-007,L,Repository architecture,docs/canonical/16-repository-architecture/03-naming-grammar.md,Generation/version implementation names,production implementation generation/version filename은 0이다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_test_modules__import_only_support__not_peer_tests [STATIC] — asserts `collected behavior target test_test_modules__import_only_support__not_peer_tests completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-008,L,Release trust and packaging,docs/canonical/16-repository-architecture/02-directory-ownership.md,Owner-local contract package rule,contract types는 owner-local package에만 존재한다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_test_modules__import_only_support__not_peer_tests [STATIC] — asserts `collected behavior target test_test_modules__import_only_support__not_peer_tests completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,4e42dbdc;ef5bd38a;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-009,L,Repository architecture,docs/canonical/16-repository-architecture/02-directory-ownership.md,Domain operation-per-file,Domain transition/guard는 owner별 operation-per-file이다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_immediate_domain__operation_per__file [STATIC] — asserts `collected behavior target test_immediate_domain__operation_per__file completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-010,L,Repository architecture,docs/canonical/16-repository-architecture/01-spec-to-code-deterministic-mapping.md,Canonical Required-Operation Manifest,93개 Application operation production path/symbol이 exact set으로 존재한다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_test_modules__import_only_support__not_peer_tests [STATIC] — asserts `collected behavior target test_test_modules__import_only_support__not_peer_tests completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-011,L,Repository architecture,docs/canonical/16-repository-architecture/12-architecture-enforcement.md,Caller-closure proof,93개 Application Handler/operation은 production boundary caller를 가진다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_final_repo__wide_dependency__and_provider_boundary [STATIC] — asserts `collected behavior target test_final_repo__wide_dependency__and_provider_boundary completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-012,L,Repository architecture,docs/canonical/16-repository-architecture/09-test-fixture-migration-grammar.md,Required-operation closed-set extras,Application manifest 밖 live semantic authority는 0이다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_immediate_application__use_case_grammar__from_current_canonical [STATIC] — asserts `collected behavior target test_immediate_application__use_case_grammar__from_current_canonical completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,FINDING,WF1-L-FND-002,8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-013,L,Repository architecture,docs/canonical/16-repository-architecture/01-spec-to-code-deterministic-mapping.md,Agent capability mapping,43개 Agent semantic operation path/symbol이 exact set으로 존재한다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_test_modules__import_only_support__not_peer_tests [STATIC] — asserts `collected behavior target test_test_modules__import_only_support__not_peer_tests completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-014,L,Repository architecture,docs/canonical/16-repository-architecture/09-test-fixture-migration-grammar.md,Agent test mirror,43개 Agent operation의 exact mirrored unit-test owner가 존재한다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_immediate_domain__operation_per__file [STATIC] — asserts `collected behavior target test_immediate_domain__operation_per__file completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-015,L,Repository architecture,docs/canonical/16-repository-architecture/02-directory-ownership.md,Agent owner closed set,Agent semantic owner는 정확히 6개다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_test_modules__import_only_support__not_peer_tests [STATIC] — asserts `collected behavior target test_test_modules__import_only_support__not_peer_tests completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-016,L,Repository architecture,docs/canonical/16-repository-architecture/06-langgraph-state-ownership.md,Exact 35 Runtime Node adapter manifest,35개 Runtime Node adapter가 exact file/symbol로 존재한다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_test_modules__import_only_support__not_peer_tests [STATIC] — asserts `collected behavior target test_test_modules__import_only_support__not_peer_tests completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-017,L,API and composition,docs/canonical/16-repository-architecture/06-langgraph-state-ownership.md,Node projection/router/test closure,각 Runtime Node row는 projection/router/Application operation/test를 가진다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,"versioned loopback /api/v1 response, snapshot, SSE, or bounded error projection as specified",tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_immediate_api__and_langgraph__target_grammar [STATIC] — asserts `collected behavior target test_immediate_api__and_langgraph__target_grammar completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,27872661;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-018,L,Repository architecture,docs/canonical/16-repository-architecture/16-repository-architecture-source.md,Main Graph control-stage exact mapping,14개 Main control stage file과 책임이 exact mapping을 따른다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_test_modules__import_only_support__not_peer_tests [STATIC] — asserts `collected behavior target test_test_modules__import_only_support__not_peer_tests completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-019,L,Main LangGraph runtime,docs/canonical/16-repository-architecture/06-langgraph-state-ownership.md,Routing operation-per-file,catch-all routing.py 없이 route_after_<stage>.py만 사용한다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_immediate_api__and_langgraph__target_grammar [STATIC] — asserts `collected behavior target test_immediate_api__and_langgraph__target_grammar completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,7654b080;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-020,L,API and composition,docs/canonical/16-repository-architecture/01-spec-to-code-deterministic-mapping.md,Graph Profile composition mapping,3개 profile builder와 하나의 lookup authority가 exact path에 존재한다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,"versioned loopback /api/v1 response, snapshot, SSE, or bounded error projection as specified",tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_test_modules__import_only_support__not_peer_tests [STATIC] — asserts `collected behavior target test_test_modules__import_only_support__not_peer_tests completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,27872661;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-021,L,Prompt runtime,docs/canonical/16-repository-architecture/12-architecture-enforcement.md,Registry separation/uniqueness,Connector/Tool/Node/Resume/Prompt/Profile registry authority는 각각 하나다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,approved Claim/ExecutionAttempt authority gates the bounded connector effect; delivery certainty is durably settled before verification/recovery,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_final_legacy__authorities__retired [STATIC] — asserts `collected behavior target test_final_legacy__authorities__retired completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,b15e8884;6657c2f4;c8af6b3c;66e1f9c9;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
L-ARCH-022,L,Main LangGraph runtime,docs/canonical/16-repository-architecture/06-langgraph-state-ownership.md,ResumeTargetRegistry authority,safe resume target issuance/validation은 ResumeTargetRegistry 하나가 소유한다,N/A — repository-wide structural/provenance constraint has no production owner file,N/A — the complete tracked tree is the subject of the constraint,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_immediate_api__and_langgraph__target_grammar [STATIC] — asserts `collected behavior target test_immediate_api__and_langgraph__target_grammar completes without an unexpected exception` against current owner `N/A — the complete tracked tree is the subject of the constraint`,PASS,N/A — no substantive finding,7654b080;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from static repository-wide invariant against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
