lineage_id,lineage_kind,scenario_or_handoff,canonical_requirement_ids,entrypoint,producer_path,producer_symbol,output_contract,durable_state_or_revision,consumer_path,consumer_symbol,input_contract,runtime_route,persistence_or_external_effect,verification_or_recovery_path,terminal_state,api_projection,frontend_projection,test_or_runtime_proof,semantic_authority_count,competing_authority,pre_remediation_wave2_status,pre_remediation_finding_ids,remediation_commit,final_status,notes
X2-E2E-FINAL-006,SCENARIO,FAILED retry: NOT_SENT failure reaches explicit retry preparation then fresh review approval attempt and outcome.,A-FUNC-067,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,tests/e2e/test_langgraph_real_production.py::test_failed_not_sent__write_can_be__retried_with_fresh_approval [REAL_E2E] — asserts `completed['terminal_result_kind'] == 'SUCCESS'`,1,NO,FINDING,N/A — no substantive finding,4684aa06;319043b6;1edbc83b;4aed0a85;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
X2-E2E-FINAL-007,SCENARIO,UNKNOWN_RESULT: uncertain delivery reaches durable unknown lookup verification or recovery and visible safe outcome.,A-FUNC-045,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,tests/e2e/test_langgraph_real_production.py::test_unknown_result__recovers_without__blind_resend [REAL_E2E] — asserts `completed['terminal_result_kind'] == 'SUCCESS'`,1,NO,FINDING,X2-E2E-FND-003,4684aa06;4e42dbdc;ba6ce026;83408f27;3cf4cf62;4aed0a85;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
X2-E2E-FINAL-008,SCENARIO,Verification mismatch: normalized mismatch reaches durable recovery options and user-visible comparison detail.,A-FUNC-047,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,tests/e2e/test_langgraph_real_production.py::test_verification_mismatch__requires_explicit__partial_resolution [REAL_E2E] — asserts `completed['terminal_result_kind'] == 'PARTIAL'`,1,NO,FINDING,X2-E2E-FND-004,4684aa06;27872661;ff3ccbcd;4aed0a85;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
X2-E2E-FINAL-009,SCENARIO,Recovery: each reason-specific resolution reaches its safe state terminal or corrective planning path.,A-FUNC-049,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,tests/e2e/test_langgraph_real_production.py::test_recovery_recheck__resumes_verification__without_repeating_write [REAL_E2E] — asserts `completed['terminal_result_kind'] == 'SUCCESS'`,1,NO,FINDING,X2-E2E-FND-005,4684aa06;4e42dbdc;ba6ce026;83408f27;ff3ccbcd;4aed0a85;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
X2-E2E-FINAL-010,SCENARIO,Cancel: user cancel commits intent blocks new writes settles in-flight facts and projects CANCELLED/PARTIAL.,A-FUNC-012,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,tests/e2e/test_langgraph_real_production.py::test_cancel_preempts__waiting_approval__without_external_write [REAL_E2E] — asserts `cancelled['terminal_result_kind'] == 'CANCELLED'`,1,NO,FINDING,N/A — no substantive finding,7654b080;4684aa06;1edbc83b;c34bb67e;4aed0a85;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
X2-E2E-FINAL-011,SCENARIO,Reauth: auth failure projects a reauthentication action and successful OAuth completion resumes the exact run phase.,A-FUNC-050,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,tests/e2e/test_langgraph_real_production.py::test_reauth_restores_safe__retry_and_completes__after_fresh_approval [REAL_E2E] — asserts `completed['terminal_result_kind'] == 'SUCCESS'`,1,NO,FINDING,X2-E2E-FND-006,f4d13af0;ef5bd38a;8127fc84;7fd61ff1;c34bb67e;4aed0a85;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
X2-E2E-FINAL-012,SCENARIO,Restart/Resume: startup reconciliation selects the current durable continuation and reaches the original outcome.,A-FUNC-013,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,tests/e2e/test_langgraph_real_production.py::test_restart_recreates__production_composition_and__resumes_durable_interrupt [REAL_E2E] — asserts `second_container is not first_container`,1,NO,FINDING,N/A — no substantive finding,7654b080;8367cb71;f4d13af0;c34bb67e;3cf4cf62;4aed0a85;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
X2-E2E-FINAL-013,SCENARIO,Context Adjustment: preview membership/revision UI command supersedes stale work and completes a same-run retrieval re-entry.,A-FUNC-039,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,tests/e2e/test_langgraph_real_production.py::test_context_adjustment__reenters_retrieval_and__requires_revised_approval [REAL_E2E] — asserts `len(retrieval_prompts) >= 2`,1,NO,FINDING,X2-E2E-FND-007,27872661;f4d13af0;ad16af91;4aed0a85;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
X2-E2E-FINAL-014,SCENARIO,Retrieval cache loss: missing bound handle stages a bounded restart handoff and completes fresh retrieval without stale reuse.,E-AGT-074,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,tests/e2e/test_langgraph_real_production.py::test_retrieval_cache_loss__restarts_from_durable__checkpoint_before_write [REAL_E2E] — asserts `second_container is not first_container`,1,NO,FINDING,N/A — no substantive finding,f4d13af0;c34bb67e;4aed0a85;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
X2-E2E-FINAL-015,SCENARIO,Review back-edge: REVISE or RETRIEVE_MORE consumes bounded budget refreshes stale artifacts and rechecks affected dimensions.,E-AGT-064,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,tests/e2e/test_langgraph_real_production.py::test_review_issue__uses_real_back__edge_before_approval [REAL_E2E] — asserts `'review.recheck_affected_dimensions' in prompt_ids`,1,NO,FINDING,N/A — no substantive finding,ba6ce026;b15e8884;7b862827;1edbc83b;4aed0a85;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
X2-E2E-FINAL-016,SCENARIO,"Graph profile parity: SINGLE_BASELINE, THREE_STAGE, and SIX_ROLE_BASELINE preserve semantic result, policy, approval, effect, Verification, Recovery, and terminal meaning.",E-AGT-048;F-LG-REQ-016,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,tests/e2e/test_langgraph_real_production.py::test_answer_only__reaches_terminal_through__real_production_composition [REAL_E2E] — asserts `snapshot['terminal_result_kind'] == 'SUCCESS'`,1,NO,FINDING,X2-E2E-FND-008,8367cb71;f4d13af0;08464473;4aed0a85;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
X2-E2E-FINAL-017,SCENARIO,API/Frontend trust: versioned snapshot/SSE/error fields are consumed safely and reconnect recovers authoritative state.,A-FUNC-018,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,"frontend/tests/features/run/api/subscribe_run_events.test.ts::test_title:""observes unique events and closes before requesting a durable snapshot"" [SYSTEM] — asserts `observes unique events and closes before requesting a durable snapshot`",1,NO,FINDING,X2-E2E-FND-009,27872661;8367cb71;f4d13af0;273cb849;787788e8;4aed0a85;32295d97;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
X2-E2E-FINAL-018,SCENARIO,Installed lifecycle: signed bundle verifies starts opens the browser supports recovery/upgrade/shutdown and remains self-contained.,K-REL-044,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,"tests/architecture/test_run_conversation_event_api_authority.py::test_route_endpoints__invoke_their__exact_canonical_handlers [STATIC] — asserts `_invokes_handler(path, endpoint, handler)`",1,NO,FINDING,X2-E2E-FND-010,4e42dbdc;ef5bd38a;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
FINAL-SCENARIO-SAFE-MODE-RESTORE,SCENARIO,SAFE_MODE_RESTORE: installed startup failure exposes authenticated restore/shutdown and rebinds the ready core after verified restore.,K-REL-044;H-API-044;C-PER-REQ-050,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,"tests/architecture/test_run_conversation_event_api_authority.py::test_route_endpoints__invoke_their__exact_canonical_handlers [STATIC] — asserts `_invokes_handler(path, endpoint, handler)`",1,NO,FINDING — split from historical X2-E2E-REQ-018 installed lifecycle,X2-E2E-FND-010,4e42dbdc;ef5bd38a;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
FINAL-AUTHORITY-001,AUTHORITY,Semantic authority revalidation: user-selected-llm-requested-mode,SettingsPort preferred_llm_mode + RuntimeModePort requested process mode,"N/A — semantic uniqueness census, not a producer/consumer handoff",src/google_work_agent/ports/system/settings_port.py,SettingsViewV1,N/A — proves one current semantic authority and one live production path,N/A — authority row records the unique writer/owner; row-specific durable facts remain in its callers,src/google_work_agent/adapters/system/json_settings.py,JsonSettingsAdapter,"N/A — semantic uniqueness census, not a handoff contract",unique authority `src/google_work_agent/ports/system/settings_port.py::SettingsViewV1`; live consumer `src/google_work_agent/adapters/system/json_settings.py::JsonSettingsAdapter`; duplicate live authority count=0,N/A — authority census; effect ownership is proved by exact live callers and complete-tree duplicate search,"N/A — uniqueness proof uses AST/import/runtime binding enforcement, not a recovery transition",N/A — uniqueness proof does not create workflow state,"N/A — row proves semantic uniqueness, not API projection","N/A — row proves semantic uniqueness, not frontend projection",tests/unit/llm/test_runtime_service.py::test_application_semantic_validation__does_not_create_a__second_router_repair_path [UNIT] — asserts `repairer.calls == []`,1,NO,NOT_DUPLICATE,X4-UNIQ-CAND-001,8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=AUTHORITY; previous generic lineage template was not reused.
FINAL-AUTHORITY-002,AUTHORITY,Semantic authority revalidation: persisted-user-display-and-panel-preferences,SettingsPort / JsonSettingsAdapter,"N/A — semantic uniqueness census, not a producer/consumer handoff",src/google_work_agent/adapters/system/json_settings.py,JsonSettingsAdapter,N/A — proves one current semantic authority and one live production path,N/A — authority row records the unique writer/owner; row-specific durable facts remain in its callers,src/google_work_agent/application/use_cases/setting/update_settings.py,UpdateSettingsHandler,"N/A — semantic uniqueness census, not a handoff contract",unique authority `src/google_work_agent/adapters/system/json_settings.py::JsonSettingsAdapter`; live consumer `src/google_work_agent/application/use_cases/setting/update_settings.py::UpdateSettingsHandler`; duplicate live authority count=0,N/A — authority census; effect ownership is proved by exact live callers and complete-tree duplicate search,"N/A — uniqueness proof uses AST/import/runtime binding enforcement, not a recovery transition",N/A — uniqueness proof does not create workflow state,"N/A — row proves semantic uniqueness, not API projection","N/A — row proves semantic uniqueness, not frontend projection","frontend/tests/app/app_integration.test.tsx::test_title:""routes an incomplete first-run configuration to the onboarding checklist"" [SYSTEM] — asserts `routes an incomplete first-run configuration to the onboarding checklist`",1,NO,SAME_SEMANTIC_COMPETING_PRODUCTION_AUTHORITY,X4-UNIQ-CAND-002,8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=AUTHORITY; previous generic lineage template was not reused.
FINAL-AUTHORITY-003,AUTHORITY,Semantic authority revalidation: workflow-phase-and-checkpoint-routing-authority,adapters/langgraph/main/state.py:WorkflowPhaseV2 exact canonical set,"N/A — semantic uniqueness census, not a producer/consumer handoff",src/google_work_agent/adapters/langgraph/main/state.py,WorkflowPhase,N/A — proves one current semantic authority and one live production path,N/A — authority row records the unique writer/owner; row-specific durable facts remain in its callers,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,"N/A — semantic uniqueness census, not a handoff contract",unique authority `src/google_work_agent/adapters/langgraph/main/state.py::WorkflowPhase`; live consumer `src/google_work_agent/adapters/langgraph/main/workflow.py::LangGraphWorkflowRuntime`; duplicate live authority count=0,N/A — authority census; effect ownership is proved by exact live callers and complete-tree duplicate search,"N/A — uniqueness proof uses AST/import/runtime binding enforcement, not a recovery transition",N/A — uniqueness proof does not create workflow state,"N/A — row proves semantic uniqueness, not API projection","N/A — row proves semantic uniqueness, not frontend projection","tests/unit/adapters/langgraph/test_checkpoint_secret_boundary.py::test_workflow_graph__composition_wraps__product_checkpointer [UNIT] — asserts `isinstance(composition._checkpointer, SecretBoundaryCheckpointer)`",1,NO,DEAD_OR_UNREACHABLE,X4-UNIQ-CAND-003,7654b080;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=AUTHORITY; previous generic lineage template was not reused.
FINAL-AUTHORITY-004,AUTHORITY,Semantic authority revalidation: main-langgraph-parent-state-schema-authority,adapters/langgraph/main/state.py:one MultiAgentGraphStateV2 authority,"N/A — semantic uniqueness census, not a producer/consumer handoff",src/google_work_agent/adapters/langgraph/main/state.py,GraphState,N/A — proves one current semantic authority and one live production path,N/A — authority row records the unique writer/owner; row-specific durable facts remain in its callers,src/google_work_agent/adapters/langgraph/main/graph.py,WorkflowGraphComposition,"N/A — semantic uniqueness census, not a handoff contract",unique authority `src/google_work_agent/adapters/langgraph/main/state.py::GraphState`; live consumer `src/google_work_agent/adapters/langgraph/main/graph.py::WorkflowGraphComposition`; duplicate live authority count=0,N/A — authority census; effect ownership is proved by exact live callers and complete-tree duplicate search,"N/A — uniqueness proof uses AST/import/runtime binding enforcement, not a recovery transition",N/A — uniqueness proof does not create workflow state,"N/A — row proves semantic uniqueness, not API projection","N/A — row proves semantic uniqueness, not frontend projection","tests/unit/adapters/langgraph/test_checkpoint_secret_boundary.py::test_workflow_graph__composition_wraps__product_checkpointer [UNIT] — asserts `isinstance(composition._checkpointer, SecretBoundaryCheckpointer)`",1,NO,SAME_SEMANTIC_COMPETING_PRODUCTION_AUTHORITY,X4-UNIQ-CAND-004,7654b080;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=AUTHORITY; previous generic lineage template was not reused.
